'번호','영업상태구분코드','소재지전체주소','사업장명','업태구분명','좌표정보(x)','좌표정보(y)' 
'83223','1','서울특별시 동작구 노량진동 56-1 KT고객센타 지하1층','스위트 빈 (Sweet Bean)','커피숍','194734.7859','445659.3866'
'83224','1','서울특별시 동작구 신대방동 708번지 해태보라매타워 1층 28호','착한커피','커피숍','193279.5991','443230.4182'
'83227','1','서울특별시 강동구 성내동 440-25번지 1층','도미넌트','커피숍','211742.3107','446815.2804'
'83230','1','서울특별시 강동구 명일동 342-1번지 (103호)','커피가','커피숍','212745.1269','449488.539'
'83231','1','서울특별시 강동구 천호동 429-2번지 지하1층','예림북카페문구','커피숍','210903.5047','448633.2872'
'83232','1','서울특별시 강동구 성내동 435-9번지','더플레이그라운드','커피숍','211450.6329','447124.9782'
'83236','1','서울특별시 강동구 길동 125-8번지','강동빈스토리','커피숍','212851.249','448374.0534'
'83238','1','서울특별시 강동구 명일동 329-10번지','캠토명일점','커피숍','213069.5691','449660.1935'
'83246','1','서울특별시 동작구 상도동 188-10','달리는커피 노량진점','커피숍','194380.1991','444324.7048'
'83249','1','서울특별시 동작구 노량진동 56-14번지','테카웃','커피숍','194743.4057','445585.9436'
'83251','1','서울특별시 동작구 사당동 217-7 1층','오페뜨(총신대점)','커피숍','197130.0231','442656.7691'
'83262','1','서울특별시 동작구 상도동 536','투썸플레이스 상도해링턴플레이스','커피숍','194813.2386','444838.8409'
'83268','1','서울특별시 동작구 흑석동 4번지','커피더캠프','커피숍','196748.6177','445146.9786'
'83269','1','서울특별시 동작구 신대방동 343-7','쿠즈코 커피','커피숍','193480.4653','443606.9741'
'83270','1','서울특별시 동작구 상도동 370-12','이디야 장승배기역점','커피숍','194640.2078','444787.2488'
'83271','1','서울특별시 동작구 상도동 324-28','Moko Coffee (모코커피)','커피숍','193722.1081','444117.8869'
'83273','1','서울특별시 금천구 가산동 345-90번지','킹스빈커피','커피숍','189419.0919','441207.6551'
'83277','1','서울특별시 동작구 상도동 29-2','헤븐리가든','커피숍','195149.9151','444667.043'
'83280','1','서울특별시 동작구 상도동 354-9','까페시모 상도점','커피숍','194055.1732','444399.1702'
'83286','1','서울특별시 강북구 수유동 10-3번지','청각장애인나눔터','커피숍','201914.6795','459541.6254'
'83291','1','서울특별시 강북구 미아동 813번지 외10필지 110동 2호','토프레소','커피숍','201760.4338','456845.3738'
'83297','1','서울특별시 강서구 화곡동 893-1번지 지상1층','커피니 강서KT점','커피숍','186557.6457','447487.8005'
'83310','1','서울특별시 강서구 공항동 53-1번지 2층','이디야 송정역점','커피숍','183138.8059','451002.525'
'83311','1','서울특별시 강북구 미아동 131-3번지 (교육청길 55)','니즈커피','커피숍','202449.0735','457739.4462'
'83314','1','서울특별시 동작구 노량진동 240-46번지','커피나무노량진3호점','커피숍','194624.6666','445451.3167'
'83315','1','서울특별시 동작구 신대방동 395-66','착한커피 보라매공원점','커피숍','193153.177','443251.1214'
'83316','1','서울특별시 동작구 상도동 506번지','투썸플레이스 숭실대점','커피숍','196263.8067','443630.5715'
'83320','1','서울특별시 노원구 상계동 746-4번지 101호','킹콩쥬스','커피숍','205337.119','460895.3197'
'83322','1','서울특별시 강서구 화곡동 1076-1번지 화곡메디칼 (지상 1~ 2층 일부)','탐앤탐스 화곡역점','커피숍','185892.4334','448833.0208'
'83329','1','서울특별시 강북구 미아동 121-19번지','스타벅스 미아역점','커피숍','202280.2302','458199.6442'
'83333','1','서울특별시 강서구 등촌동 73-1번지 (지상 7층) 5호','엔제리너스가양아름다운아울렛점','커피숍','186966.0362','451047.2873'
'83338','1','서울특별시 강서구 화곡동 803-25번지 (지상 1층)','하늘가득','커피숍','187681.3488','447895.8164'
'83340','1','서울특별시 강서구 방화동 180-22번지 (지상 1층)','카페테이크(Cafe TAKE)','커피숍','183946.5143','452271.3204'
'83344','1','서울특별시 강서구 마곡동 795-2번지 외 1필지 마곡아이파크 (지상 1층) 114호','커피코트 발산역점','커피숍','185565','450959'
'83351','1','서울특별시 강서구 방화동 886-0번지 외 6필지 김포공항스카이파크 (지하 2층)','롯데푸드(주)커피김포공항점','커피숍','182524.8238','451438.2509'
'83358','1','서울특별시 강북구 번동 445-3번지 지상1층','카페마타리','커피숍','202291.0738','459402.7198'
'83360','1','서울특별시 강서구 화곡동 830-1번지 (지상 1층)','이디야 화곡남부시장점','커피숍','187464.4032','447877.7107'
'83362','1','서울특별시 강서구 등촌동 508-1번지 에띠임신관 (지상 1층)','에띠임프리미엄라운지','커피숍','187794.186','449802.7392'
'83366','1','서울특별시 강동구 천호동 455-8번지','카페리빈(cafe lebean)','커피숍','210931.6435','448522.0798'
'83367','1','서울특별시 동작구 사당동 1031-27번지','스타벅스 사당역점','커피숍','198280.6647','441811.9827'
'83371','1','서울특별시 강서구 등촌동 657-3번지 기도산업사옥 (지상 1층)','탐앤탐스 강서구청사거리점','커피숍','186815.6921','450504.7764'
'83372','1','서울특별시 강서구 등촌동 507-8번지 에이큐빌딩 (지상 1층) 101호','베네등촌역점','커피숍','187857.9292','449715.5882'
'83375','1','서울특별시 강북구 수유동 516-62번지','경계선','커피숍','200557.7272','459572.3'
'83377','1','서울특별시 강서구 등촌동 667-3번지 (지상1층)','(주)농업법인 쿱스토어(등촌점)','커피숍','186167.9396','450750.2814'
'83378','1','서울특별시 강서구 등촌동 689-1번지 NC강서점 8층','백미당 뉴코아강서점','커피숍','185891.0417','450874.9485'
'83383','1','서울특별시 강서구 화곡동 1030-11번지 지상1층','커피왓수다','커피숍','185756.0119','449131.4559'
'83387','1','서울특별시 강북구 우이동 71-35번지','커피 바실리아 (COFFEE BASILIA)','커피숍','201049.0097','460968.2516'
'83390','1','서울특별시 강서구 등촌동 700-0번지 플러스존 (지상 1층) 101호','이디야등촌3동점','커피숍','186299.7427','450792.0165'
'83399','1','서울특별시 강서구 염창동 271-0번지 (지상1층)','카페 소금다방','커피숍','188129.7567','450064.2259'
'83401','1','서울특별시 강서구 등촌동 696-0번지 세신그린코아 (지상1층) 129호','등촌빈스토리','커피숍','186301.8755','450896.9925'
'83402','1','서울특별시 강서구 화곡동 981-1번지 외 2필지 서광프리메라 (지상 1층) 104호','이디야강서점','커피숍','186566.5637','449792.8862'
'83405','1','서울특별시 강서구 염창동 258-1번지 외 1필지 동아3차아파트 (지상 1층) 309동 102-1호','씨유 염창동아점','커피숍','189098.8068','449777.6596'
'83407','1','서울특별시 강서구 방화동 849-0번지 벽산에어트리움 (지상 1층) 본관동 105호','이디야 개화산역점','커피숍','182876.3679','452247.3938'
'83410','1','서울특별시 강북구 수유동 460-3번지 (화계사길 181)(지상1층)','모카향기','커피숍','201098.0327','459035.8234'
'83412','1','서울특별시 강서구 등촌동 564-1번지 배광교회 (지상 1층)','샤론','커피숍','187843.7117','448531.915'
'83413','1','서울특별시 강서구 화곡동 936-8번지 (지상 1층)','뜰안에','커피숍','185736.8141','447405.5902'
'83415','1','서울특별시 강북구 미아동 245-31번지 1층','다미스토리(多美''s story)','커피숍','202539.305','458149.6841'
'83416','1','서울특별시 강서구 염창동 292-0번지 외 1필지 동아아파트 (지상 1층) 상가동 101호','해피빈스토리','커피숍','188719.0005','450294.4983'
'83417','1','서울특별시 강서구 내발산동 714-4번지 태승훼미리아파트 (지상 1층) 상가동 7호','요거프래소화곡푸르지오','커피숍','185163.6569','449515.0607'
'83418','1','서울특별시 강서구 화곡동 341-16번지 (지상 1층)','디자인키즈','커피숍','186507.5595','447879.386'
'83420','1','서울특별시 강서구 등촌동 696-1번지 새한프라자 (지상 1층) 102호','레드블랙(등촌점)','커피숍','186282.6245','450861.0932'
'83425','1','서울특별시 동작구 노량진동 141-0번지','이디야(노들점)','커피숍','195324.9345','445631.45'
'83426','1','서울특별시 동작구 상도동 324-1','스타벅스 신대방삼거리역점','커피숍','193896.3848','444196.4848'
'83427','1','서울특별시 동작구 신대방동 364-90','에이비씨디카페','커피숍','193033.0221','443937.116'
'83429','1','서울특별시 강서구 등촌동 689번지 NC강서점 (지상 8층)','파스쿠찌 강서NC백화점','커피숍','185824.4285','450866.2521'
'83432','1','서울특별시 강서구 화곡동 400-1번지 (지상 1층) 101호','나무탬퍼 Wooden TAMPER','커피숍','185880.1862','448611.8836'
'83438','1','서울특별시 강북구 미아동 1343-1번지','쥬씨&차얌 삼양점','커피숍','201546.965','457497.9369'
'83439','1','서울특별시 강북구 미아동 1353-5번지','런 커피','커피숍','201059.8732','457514.2127'
'83442','1','서울특별시 강북구 미아동 304-8번지','셀렉토 미아점','커피숍','202269.3649','458034.1865'
'83445','1','서울특별시 강북구 번동 309번지','이디야 커피(번동점)','커피숍','203452.5425','458496.3478'
'83450','1','서울특별시 강북구 번동 105-1번지 1층','투썸플레이스 북서울꿈의숲점','커피숍','203895.66','457580.9999'
'83454','1','서울특별시 강서구 내발산동 654-3번지 학성빌딩 (지상 1층) 104호','카페말로(내발산점)','커피숍','185562.5647','450577.1509'
'83455','1','서울특별시 강서구 등촌동 660-11번지 MAXOUT휘트니스 (지상 1층) 2호','커피더캠프 KBS스포츠 월드컵','커피숍','186705.4348','450531.6065'
'83457','1','서울특별시 강서구 등촌동 63-12번지 외 2필지 어위쉬예다인 (지상 1층) 104호','(강서)카페치따','커피숍','186763.4201','451176.9237'
'83459','1','서울특별시 강서구 공항동 45-8번지 (지상 1층)','카페 101','커피숍','183174.2638','451220.2817'
'83460','1','서울특별시 강서구 방화동 819-0번지 1층 103호','버블베어','커피숍','183372.0251','453178.3057'
'83461','1','서울특별시 강서구 공항동 1373-0 국내선청사 (지상 1층)','엔제리너스 김포공항1층점','커피숍','182974.8501','450419.6846'
'83463','1','서울특별시 강서구 방화동 251-5번지 (지상 1층)','커피공작소','커피숍','183630.5411','451925.209'
'83465','1','서울특별시 강서구 염창동 252-16번지 (지상 1층)','카페713(Cafe713)','커피숍','188907.1459','449738.825'
'83468','1','서울특별시 동작구 흑석동 6-5번지 4층','메이카페May cafe','커피숍','196748.112','445093.0709'
'83469','1','서울특별시 동작구 신대방동 362-41','니토로스터스','커피숍','193230.8489','444019.0636'
'83470','1','서울특별시 강서구 방화동 886-0번지 김포공항 공항철도역 (지하 3층)','델트렌 김포공항역지점','커피숍','182524.8238','451438.2509'
'83477','1','서울특별시 동작구 흑석동 205-5','스타벅스중앙대점','커피숍','196227.8362','444972.8995'
'83478','1','서울특별시 동작구 상도1동 442-1번지','카페디차','커피숍','195662.0147','444549.8699'
'83484','1','서울특별시 강서구 화곡동 24-154번지 (지상 1층)','이디야커피 화곡중앙점','커피숍','186442.4324','449289.8421'
'83485','1','서울특별시 강서구 마곡동 768-2번지 외 1필지 동익드미라벨복합빌딩 (지상 1층) 155호','셀렉토커피 마곡역점','커피숍','184386','451226'
'83488','1','서울특별시 강서구 마곡동 760-2번지 마곡나루역캐슬파크 (지상 1층) 112호','베러댄와플 마곡점','커피숍','184710','451775'
